ID,datetime,year,hour,month,temperature,var1,pressure,windspeed,var2,electricity_consumption
20621,07/11/2015 05:00,2015,05:00:00,11,8.6,5.7,977,9.825,A,240
33822,10/05/2017 06:00,2017,06:00:00,5,-5.7,-8.6,988,9.825,A,210
34458,05/06/2017 18:00,2017,18:00:00,6,-1.4,-15,987,9.825,A,255
506,22/07/2013 02:00,2013,02:00:00,7,-10.7,-17.9,1005,9.815,A,258
882,06/08/2013 18:00,2013,18:00:00,8,1.4,-12.9,985,9.815,A,228
1548,03/09/2013 12:00,2013,12:00:00,9,2.1,-15.7,1006,9.815,A,195
1630,06/09/2013 22:00,2013,22:00:00,9,0.7,-13.6,998,9.815,A,225
6351,22/03/2014 15:00,2014,15:00:00,3,15.7,-2.9,989,9.815,A,210
8216,08/06/2014 08:00,2014,08:00:00,6,-9.3,-15.7,1019,9.815,A,198
9827,14/08/2014 11:00,2014,11:00:00,8,-1.4,-15.7,999,9.815,A,204
11768,03/11/2014 08:00,2014,08:00:00,11,13.6,0.7,974,9.815,A,324
14694,05/03/2015 06:00,2015,06:00:00,3,4.3,5,980,9.815,A,180
15738,17/04/2015 18:00,2015,18:00:00,4,7.1,-7.1,980,9.815,A,231
17060,11/06/2015 20:00,2015,20:00:00,6,-5.7,-12.1,993,9.815,A,375
18715,19/08/2015 19:00,2015,19:00:00,8,-4.3,-17.1,999,9.815,A,255
19968,11/10/2015 00:00,2015,00:00:00,10,1.4,-12.1,979,9.815,A,216
20052,14/10/2015 12:00,2015,12:00:00,10,8.6,-5.7,968,9.815,A,267
21965,02/01/2016 05:00,2016,05:00:00,1,13.6,12.9,958,9.815,A,219
22020,04/01/2016 12:00,2016,12:00:00,1,21.4,7.9,970,9.815,A,243
23927,23/03/2016 23:00,2016,23:00:00,3,2.1,0,1000,9.815,A,252
25863,12/06/2016 15:00,2016,15:00:00,6,-2.9,-22.9,991,9.815,A,255
26423,05/07/2016 23:00,2016,23:00:00,7,-4.3,-7.1,991,9.815,A,330
26467,07/07/2016 19:00,2016,19:00:00,7,-4.3,-12.9,1004,9.815,A,228
27515,20/08/2016 11:00,2016,11:00:00,8,-3.6,-9.3,1009,9.815,A,420
28201,18/09/2016 01:00,2016,01:00:00,9,4.3,-14.3,996,9.815,A,210
31807,15/02/2017 07:00,2017,07:00:00,2,10.7,7.9,983,9.815,A,219
32157,01/03/2017 21:00,2017,21:00:00,3,10,8.6,979,9.815,C,300
33995,17/05/2017 11:00,2017,11:00:00,5,3.6,-11.4,1011,9.815,A,204
808,03/08/2013 16:00,2013,16:00:00,8,0,-15,983,9.8,A,264
1054,13/08/2013 22:00,2013,22:00:00,8,-7.9,-10.7,1002,9.8,A,216
1292,23/08/2013 20:00,2013,20:00:00,8,-1.4,-4.3,992,9.8,A,741
1882,17/09/2013 10:00,2013,10:00:00,9,3.6,-6.4,990,9.8,A,339
4138,20/12/2013 10:00,2013,10:00:00,12,15,12.9,970,9.8,A,432
5188,02/02/2014 04:00,2014,04:00:00,2,12.9,13.6,981,9.8,A,354
6293,20/03/2014 05:00,2014,05:00:00,3,2.1,0,992,9.8,A,216
9735,10/08/2014 15:00,2014,15:00:00,8,-2.1,-20,988,9.8,A,222
10405,07/09/2014 13:00,2014,13:00:00,9,0,-9.3,995,9.8,A,324
10647,17/09/2014 15:00,2014,15:00:00,9,0,-7.1,999,9.8,A,336
11005,02/10/2014 13:00,2014,13:00:00,10,8.6,-10.7,985,9.8,A,198
11920,09/11/2014 16:00,2014,16:00:00,11,10.7,8.6,990,9.8,A,360
12088,16/11/2014 16:00,2014,16:00:00,11,17.1,7.9,972,9.8,A,318
12132,18/11/2014 12:00,2014,12:00:00,11,10.7,9.3,976,9.8,A,348
12660,10/12/2014 12:00,2014,12:00:00,12,18.6,-3.6,962,9.8,A,204
13934,01/02/2015 14:00,2015,14:00:00,2,19.3,14.3,973,9.8,A,234
14103,08/02/2015 15:00,2015,15:00:00,2,19.3,10.7,985,9.8,A,264
14895,13/03/2015 15:00,2015,15:00:00,3,13.6,-1.4,980,9.8,A,207
17026,10/06/2015 10:00,2015,10:00:00,6,-4.3,-13.6,998,9.8,A,285
20131,17/10/2015 19:00,2015,19:00:00,10,3.6,-15,982,9.8,A,210
20798,14/11/2015 14:00,2015,14:00:00,11,14.3,4.3,987,9.8,A,321
22337,17/01/2016 17:00,2016,17:00:00,1,17.9,12.9,967,9.8,A,300
23602,10/03/2016 10:00,2016,10:00:00,3,13.6,6.4,989,9.8,A,237
23870,21/03/2016 14:00,2016,14:00:00,3,15.7,5.7,978,9.8,A,267
26047,20/06/2016 07:00,2016,07:00:00,6,-10,-15,1016,9.8,A,216
28852,15/10/2016 04:00,2016,04:00:00,10,5,-2.1,980,9.8,C,348
30386,18/12/2016 02:00,2016,02:00:00,12,9.3,7.9,976,9.8,C,294
32190,03/03/2017 06:00,2017,06:00:00,3,7.1,6.4,984,9.8,A,207
33113,10/04/2017 17:00,2017,17:00:00,4,9.3,7.1,985,9.8,A,504
33718,05/05/2017 22:00,2017,22:00:00,5,2.9,-6.4,993,9.8,A,204
33831,10/05/2017 15:00,2017,15:00:00,5,6.4,-7.1,988,9.8,A,258
3888,10/12/2013 00:00,2013,00:00:00,12,10.7,6.4,984,9.79,A,225
4684,12/01/2014 04:00,2014,04:00:00,1,10.7,10,967,9.79,A,240
9953,19/08/2014 17:00,2014,17:00:00,8,0,-19.3,991,9.79,A,207
21561,16/12/2015 09:00,2015,09:00:00,12,15,8.6,982,9.79,A,210
31196,20/01/2017 20:00,2017,20:00:00,1,17.9,11.4,977,9.79,A,237
33888,13/05/2017 00:00,2017,00:00:00,5,-1.4,-13.6,1001,9.79,A,189
7642,15/05/2014 10:00,2014,10:00:00,5,0,-5,997,9.75,A,417
10550,13/09/2014 14:00,2014,14:00:00,9,3.6,-10.7,995,9.75,A,270
14636,02/03/2015 20:00,2015,20:00:00,3,11.4,13.6,984,9.75,C,318
14771,08/03/2015 11:00,2015,11:00:00,3,12.9,7.9,982,9.75,A,309
23662,12/03/2016 22:00,2016,22:00:00,3,11.4,12.1,987,9.75,A,429
27065,01/08/2016 17:00,2016,17:00:00,8,-0.7,-2.1,978,9.75,A,318
28009,10/09/2016 01:00,2016,01:00:00,9,-3.6,-18.6,992,9.75,A,222
30431,19/12/2016 23:00,2016,23:00:00,12,9.3,10,979,9.75,C,192
28230,19/09/2016 06:00,2016,06:00:00,9,-1.4,-8.6,986,9.74,A,318
28303,22/09/2016 07:00,2016,07:00:00,9,1.4,-2.1,990,9.74,A,468
30248,12/12/2016 08:00,2016,08:00:00,12,13.6,10.7,980,9.74,A,210
17096,13/06/2015 08:00,2015,08:00:00,6,-6.4,-7.1,997,9.7,A,465
32631,21/03/2017 15:00,2017,15:00:00,3,12.9,10.7,982,9.7,A,303
2311,05/10/2013 07:00,2013,07:00:00,10,5,-2.9,991,9.69,A,399
2374,07/10/2013 22:00,2013,22:00:00,10,11.4,-7.1,975,9.69,A,276
2698,21/10/2013 10:00,2013,10:00:00,10,8.6,-0.7,981,9.69,A,246
4771,15/01/2014 19:00,2014,19:00:00,1,15.7,12.9,966,9.69,A,345
7091,22/04/2014 11:00,2014,11:00:00,4,3.6,3.6,986,9.69,C,210
8458,18/06/2014 10:00,2014,10:00:00,6,-4.3,-15.7,1000,9.69,A,210
8574,23/06/2014 06:00,2014,06:00:00,6,-11.4,-15,1007,9.69,A,198
9277,22/07/2014 13:00,2014,13:00:00,7,-5.7,-22.1,1002,9.69,A,195
9617,05/08/2014 17:00,2014,17:00:00,8,-2.9,-13.6,979,9.69,A,354
11078,05/10/2014 14:00,2014,14:00:00,10,11.4,-8.6,987,9.69,A,222
11728,01/11/2014 16:00,2014,16:00:00,11,18.6,-0.7,969,9.69,A,246
12024,14/11/2014 00:00,2014,00:00:00,11,11.4,-2.9,969,9.69,A,234
13313,06/01/2015 17:00,2015,17:00:00,1,15,14.3,975,9.69,A,309
14006,04/02/2015 14:00,2015,14:00:00,2,17.9,14.3,981,9.69,A,237
16402,15/05/2015 10:00,2015,10:00:00,5,-2.9,-12.1,1005,9.69,A,234
20232,22/10/2015 00:00,2015,00:00:00,10,5.7,0,990,9.69,A,378
21949,01/01/2016 13:00,2016,13:00:00,1,20.7,7.1,968,9.69,A,231
23653,12/03/2016 13:00,2016,13:00:00,3,16.4,7.1,989,9.69,A,327
26099,22/06/2016 11:00,2016,11:00:00,6,0,-16.4,1002,9.69,A,255
26460,07/07/2016 12:00,2016,12:00:00,7,-1.4,-15,1001,9.69,A,306
26659,15/07/2016 19:00,2016,19:00:00,7,-5,-14.3,997,9.69,A,708
27274,10/08/2016 10:00,2016,10:00:00,8,-6.4,-16.4,1011,9.69,A,207
28172,16/09/2016 20:00,2016,20:00:00,9,5,-7.1,984,9.69,A,198
28216,18/09/2016 16:00,2016,16:00:00,9,11.4,-16.4,985,9.69,A,195
28634,06/10/2016 02:00,2016,02:00:00,10,3.6,-2.1,994,9.69,A,423
28975,20/10/2016 07:00,2016,07:00:00,10,5.7,0,982,9.69,A,270
31152,19/01/2017 00:00,2017,00:00:00,1,15.7,8.6,984,9.69,A,192
31953,21/02/2017 09:00,2017,09:00:00,2,15.7,7.9,981,9.69,A,192
1604,05/09/2013 20:00,2013,20:00:00,9,0.7,-15.7,1000,9.675,A,198
3377,18/11/2013 17:00,2013,17:00:00,11,14.3,-5,972,9.675,A,195
4623,09/01/2014 15:00,2014,15:00:00,1,16.4,11.4,972,9.675,A,324
4756,15/01/2014 04:00,2014,04:00:00,1,11.4,12.9,966,9.675,A,240
6267,19/03/2014 03:00,2014,03:00:00,3,2.1,1.4,1001,9.675,A,231
7516,10/05/2014 04:00,2014,04:00:00,5,-3.6,-5,983,9.675,A,249
11396,18/10/2014 20:00,2014,20:00:00,10,5,4.3,973,9.675,A,354
12760,14/12/2014 16:00,2014,16:00:00,12,17.9,4.3,973,9.675,A,186
13213,02/01/2015 13:00,2015,13:00:00,1,17.9,9.3,965,9.675,A,303
13983,03/02/2015 15:00,2015,15:00:00,2,19.3,12.9,979,9.675,A,228
14867,12/03/2015 11:00,2015,11:00:00,3,12.9,12.1,974,9.675,A,402
14918,14/03/2015 14:00,2015,14:00:00,3,15,0,973,9.675,A,201
16144,04/05/2015 16:00,2015,16:00:00,5,4.3,2.9,993,9.675,C,384
19327,14/09/2015 07:00,2015,07:00:00,9,-2.9,-3.6,995,9.675,A,585
21308,05/12/2015 20:00,2015,20:00:00,12,10.7,8.6,984,9.675,A,390
21468,12/12/2015 12:00,2015,12:00:00,12,16.4,10,977,9.675,A,321
21513,14/12/2015 09:00,2015,09:00:00,12,13.6,5.7,983,9.675,A,309
21551,15/12/2015 23:00,2015,23:00:00,12,12.1,10,968,9.675,C,402
24352,10/04/2016 16:00,2016,16:00:00,4,10.7,-4.3,981,9.675,A,255
25645,03/06/2016 13:00,2016,13:00:00,6,5,-10.7,988,9.675,A,270
27323,12/08/2016 11:00,2016,11:00:00,8,-2.1,-18.6,999,9.675,A,222
29734,20/11/2016 22:00,2016,22:00:00,11,15,5.7,974,9.675,A,297
30255,12/12/2016 15:00,2016,15:00:00,12,19.3,8.6,976,9.675,A,234
31790,14/02/2017 14:00,2017,14:00:00,2,18.6,7.1,969,9.675,A,228
31978,22/02/2017 10:00,2017,10:00:00,2,17.1,6.4,987,9.675,A,186
32396,11/03/2017 20:00,2017,20:00:00,3,11.4,12.1,982,9.675,A,318
33134,11/04/2017 14:00,2017,14:00:00,4,9.3,-6.4,994,9.675,A,183
34572,10/06/2017 12:00,2017,12:00:00,6,-2.1,-16.4,996,9.675,A,207
29,02/07/2013 05:00,2013,05:00:00,7,-8.6,-16.4,1015,9.665,A,222
4196,22/12/2013 20:00,2013,20:00:00,12,13.6,8.6,981,9.665,A,231
4839,18/01/2014 15:00,2014,15:00:00,1,17.1,12.9,981,9.665,A,288
5873,02/03/2014 17:00,2014,17:00:00,3,15.7,9.3,970,9.665,A,252
9517,01/08/2014 13:00,2014,13:00:00,8,-9.3,-22.9,1000,9.665,A,195
11820,05/11/2014 12:00,2014,12:00:00,11,14.3,2.1,970,9.665,A,276
12628,09/12/2014 04:00,2014,04:00:00,12,8.6,2.1,975,9.665,A,180
20150,18/10/2015 14:00,2015,14:00:00,10,2.1,-5,1002,9.665,A,222
27997,09/09/2016 13:00,2016,13:00:00,9,3.6,-21.4,995,9.665,A,201
29806,23/11/2016 22:00,2016,22:00:00,11,17.9,-3.6,957,9.665,A,216
30736,01/01/2017 16:00,2017,16:00:00,1,17.9,12.9,968,9.665,A,402
31981,22/02/2017 13:00,2017,13:00:00,2,18.6,4.3,982,9.665,A,198
19101,04/09/2015 21:00,2015,21:00:00,9,-1.4,-4.3,985,9.66,A,492
4694,12/01/2014 14:00,2014,14:00:00,1,15.7,10.7,973,9.625,A,312
5640,21/02/2014 00:00,2014,00:00:00,2,12.1,11.4,977,9.625,A,291
9944,19/08/2014 08:00,2014,08:00:00,8,-8.6,-13.6,1000,9.625,A,288
14177,11/02/2015 17:00,2015,17:00:00,2,17.1,5.7,973,9.625,A,222
17031,10/06/2015 15:00,2015,15:00:00,6,-5,-10.7,999,9.625,A,282
20818,15/11/2015 10:00,2015,10:00:00,11,8.6,6.4,987,9.625,A,336
25348,22/05/2016 04:00,2016,04:00:00,5,-6.4,-10,1001,9.625,A,387
26395,04/07/2016 19:00,2016,19:00:00,7,-5,-7.1,993,9.625,A,459
32418,12/03/2017 18:00,2017,18:00:00,3,11.4,9.3,989,9.625,A,246
9199,19/07/2014 07:00,2014,07:00:00,7,-6.4,-9.3,1008,9.615,A,615
26347,02/07/2016 19:00,2016,19:00:00,7,-3.6,-9.3,995,9.595,A,426
6597,01/04/2014 21:00,2014,21:00:00,4,4.3,-2.9,1000,9.575,A,210
27890,05/09/2016 02:00,2016,02:00:00,9,-1.4,-10.7,1004,9.575,A,360
271,12/07/2013 07:00,2013,07:00:00,7,-13.6,-17.1,994,9.565,A,243
385,17/07/2013 01:00,2013,01:00:00,7,-10,-16.4,1011,9.565,A,327
442,19/07/2013 10:00,2013,10:00:00,7,-7.9,-19.3,1005,9.565,A,198
917,08/08/2013 05:00,2013,05:00:00,8,-9.3,-10.7,983,9.565,A,375
1964,20/09/2013 20:00,2013,20:00:00,9,4.3,-11.4,990,9.565,A,213
2504,13/10/2013 08:00,2013,08:00:00,10,11.4,-5,990,9.565,A,240
3078,06/11/2013 06:00,2013,06:00:00,11,6.4,4.3,979,9.565,A,300
3672,01/12/2013 00:00,2013,00:00:00,12,12.1,3.6,967,9.565,A,267
6201,16/03/2014 09:00,2014,09:00:00,3,10.7,9.3,980,9.565,A,219
6228,17/03/2014 12:00,2014,12:00:00,3,9.3,-2.1,984,9.565,A,183
9555,03/08/2014 03:00,2014,03:00:00,8,-13.6,-20.7,1005,9.565,A,246
10319,03/09/2014 23:00,2014,23:00:00,9,-2.9,-6.4,986,9.565,A,288
11496,23/10/2014 00:00,2014,00:00:00,10,9.3,5.7,981,9.565,A,363
11907,09/11/2014 03:00,2014,03:00:00,11,10,5.7,972,9.565,C,450
12494,03/12/2014 14:00,2014,14:00:00,12,17.1,8.6,969,9.565,A,360
12710,12/12/2014 14:00,2014,14:00:00,12,15,5,961,9.565,A,288
15353,01/04/2015 17:00,2015,17:00:00,4,14.3,0.7,979,9.565,A,240
17308,22/06/2015 04:00,2015,04:00:00,6,-8.6,-16.4,1006,9.565,A,198
17936,18/07/2015 08:00,2015,08:00:00,7,-9.3,-16.4,1002,9.565,A,240
25998,18/06/2016 06:00,2016,06:00:00,6,-10,-17.1,1009,9.565,A,180
26568,12/07/2016 00:00,2016,00:00:00,7,-3.6,-17.9,1008,9.565,A,198
29295,02/11/2016 15:00,2016,15:00:00,11,11.4,-10,986,9.565,A,231
30189,09/12/2016 21:00,2016,21:00:00,12,15.7,7.1,983,9.565,A,240
32458,14/03/2017 10:00,2017,10:00:00,3,11.4,3.6,987,9.565,A,234
32669,23/03/2017 05:00,2017,05:00:00,3,10,11.4,995,9.565,C,306
1010,12/08/2013 02:00,2013,02:00:00,8,-10,-15,1003,9.55,A,183
3958,12/12/2013 22:00,2013,22:00:00,12,13.6,11.4,981,9.55,A,315
4616,09/01/2014 08:00,2014,08:00:00,1,12.9,14.3,980,9.55,A,330
4648,10/01/2014 16:00,2014,16:00:00,1,20,13.6,977,9.55,A,282
5274,05/02/2014 18:00,2014,18:00:00,2,19.3,15,973,9.55,A,291
5427,12/02/2014 03:00,2014,03:00:00,2,13.6,15,972,9.55,C,363
6327,21/03/2014 15:00,2014,15:00:00,3,15,-0.7,978,9.55,A,210
6835,11/04/2014 19:00,2014,19:00:00,4,10,4.3,993,9.55,A,450
12052,15/11/2014 04:00,2014,04:00:00,11,7.9,0.7,977,9.55,A,264
13724,23/01/2015 20:00,2015,20:00:00,1,15,15.7,972,9.55,C,249
15058,20/03/2015 10:00,2015,10:00:00,3,12.9,2.1,975,9.55,A,216
15089,21/03/2015 17:00,2015,17:00:00,3,13.6,5.7,975,9.55,A,306
17661,06/07/2015 21:00,2015,21:00:00,7,-11.4,-15.7,1009,9.55,A,288
17722,09/07/2015 10:00,2015,10:00:00,7,-6.4,-15.7,996,9.55,A,246
17791,12/07/2015 07:00,2015,07:00:00,7,-6.4,-8.6,990,9.55,A,714
18684,18/08/2015 12:00,2015,12:00:00,8,-1.4,-13.6,980,9.55,A,264
20675,09/11/2015 11:00,2015,11:00:00,11,17.9,-6.4,973,9.55,A,267
23712,15/03/2016 00:00,2016,00:00:00,3,7.9,3.6,989,9.55,A,234
23796,18/03/2016 12:00,2016,12:00:00,3,10.7,10,993,9.55,A,363
24392,12/04/2016 08:00,2016,08:00:00,4,5.7,0.7,993,9.55,A,252
25126,12/05/2016 22:00,2016,22:00:00,5,0.7,-5.7,996,9.55,A,285
26814,22/07/2016 06:00,2016,06:00:00,7,-10.7,-14.3,995,9.55,A,327
27800,01/09/2016 08:00,2016,08:00:00,9,-0.7,-12.1,1006,9.55,A,177
27838,02/09/2016 22:00,2016,22:00:00,9,-2.1,-22.9,1003,9.55,A,222
28721,09/10/2016 17:00,2016,17:00:00,10,7.1,-7.9,984,9.55,A,255
32537,17/03/2017 17:00,2017,17:00:00,3,12.9,3.6,980,9.55,A,234
34820,20/06/2017 20:00,2017,20:00:00,6,-3.6,-18.6,988,9.55,A,219
1147,17/08/2013 19:00,2013,19:00:00,8,0,-7.9,991,9.54,A,297
8058,01/06/2014 18:00,2014,18:00:00,6,-4.3,-4.3,986,9.54,A,537
10719,20/09/2014 15:00,2014,15:00:00,9,3.6,-7.9,998,9.54,A,276
14705,05/03/2015 17:00,2015,17:00:00,3,15,0.7,975,9.54,A,192
23106,18/02/2016 18:00,2016,18:00:00,2,12.9,14.3,980,9.54,C,297
28289,21/09/2016 17:00,2016,17:00:00,9,10.7,-3.6,970,9.54,A,399
31263,23/01/2017 15:00,2017,15:00:00,1,22.1,7.1,982,9.54,A,252
32456,14/03/2017 08:00,2017,08:00:00,3,10,7.1,977,9.54,A,273
34624,12/06/2017 16:00,2017,16:00:00,6,-2.1,-17.9,996,9.54,A,222
243,11/07/2013 03:00,2013,03:00:00,7,-10,-16.4,992,9.5,A,234
6383,23/03/2014 23:00,2014,23:00:00,3,7.1,8.6,976,9.5,A,474
11243,12/10/2014 11:00,2014,11:00:00,10,11.4,-3.6,980,9.5,A,282
13351,08/01/2015 07:00,2015,07:00:00,1,14.3,15.7,968,9.5,A,252
19809,04/10/2015 09:00,2015,09:00:00,10,2.9,0.7,982,9.5,A,303
23581,09/03/2016 13:00,2016,13:00:00,3,14.3,5,980,9.5,A,282
24856,01/05/2016 16:00,2016,16:00:00,5,5.7,-0.7,984,9.5,A,489
26377,04/07/2016 01:00,2016,01:00:00,7,-6.4,-7.1,1005,9.5,A,288
21693,21/12/2015 21:00,2015,21:00:00,12,11.4,9.3,975,9.49,A,246
5175,01/02/2014 15:00,2014,15:00:00,2,17.1,12.9,981,9.475,A,306
16852,03/06/2015 04:00,2015,04:00:00,6,-7.1,-7.1,994,9.475,A,228
20696,10/11/2015 08:00,2015,08:00:00,11,12.1,-10,980,9.475,A,249
23807,18/03/2016 23:00,2016,23:00:00,3,11.4,7.1,992,9.475,A,312
27191,06/08/2016 23:00,2016,23:00:00,8,-5.7,-8.6,1002,9.475,A,288
28229,19/09/2016 05:00,2016,05:00:00,9,-1.4,-9.3,979,9.475,A,300
24871,02/05/2016 07:00,2016,07:00:00,5,-2.1,-2.9,991,9.455,A,459
270,12/07/2013 06:00,2013,06:00:00,7,-14.3,-20.7,999,9.425,A,258
516,22/07/2013 12:00,2013,12:00:00,7,-6.4,-14.3,990,9.425,A,240
1051,13/08/2013 19:00,2013,19:00:00,8,-7.9,-8.6,997,9.425,A,318
2365,07/10/2013 13:00,2013,13:00:00,10,14.3,-8.6,989,9.425,A,312
3176,10/11/2013 08:00,2013,08:00:00,11,12.1,-3.6,976,9.425,A,234
3338,17/11/2013 02:00,2013,02:00:00,11,11.4,1.4,987,9.425,A,240
3998,14/12/2013 14:00,2013,14:00:00,12,11.4,11.4,976,9.425,A,318
4809,17/01/2014 09:00,2014,09:00:00,1,12.1,10.7,975,9.425,A,210
5487,14/02/2014 15:00,2014,15:00:00,2,15.7,10.7,978,9.425,A,228
6241,18/03/2014 01:00,2014,01:00:00,3,4.3,2.9,987,9.425,A,228
7088,22/04/2014 08:00,2014,08:00:00,4,6.4,6.4,994,9.425,C,663
8071,02/06/2014 07:00,2014,07:00:00,6,-7.1,-7.1,1004,9.425,A,240
8156,05/06/2014 20:00,2014,20:00:00,6,-4.3,-2.9,1005,9.425,A,453
11168,09/10/2014 08:00,2014,08:00:00,10,9.3,-0.7,978,9.425,A,276
12009,13/11/2014 09:00,2014,09:00:00,11,10.7,-3.6,979,9.425,A,210
14367,19/02/2015 15:00,2015,15:00:00,2,17.9,0.7,975,9.425,A,204
14448,23/02/2015 00:00,2015,00:00:00,2,10,9.3,991,9.425,A,291
14751,07/03/2015 15:00,2015,15:00:00,3,11.4,7.1,989,9.425,A,318
14767,08/03/2015 07:00,2015,07:00:00,3,10.7,8.6,978,9.425,A,360
14970,16/03/2015 18:00,2015,18:00:00,3,12.9,2.1,996,9.425,A,210
16437,16/05/2015 21:00,2015,21:00:00,5,-2.1,-2.9,996,9.425,C,342
24927,04/05/2016 15:00,2016,15:00:00,5,7.9,-10,987,9.425,A,201
25276,19/05/2016 04:00,2016,04:00:00,5,-5,-14.3,991,9.425,A,198
26070,21/06/2016 06:00,2016,06:00:00,6,-8.6,-12.9,1004,9.425,A,318
27100,03/08/2016 04:00,2016,04:00:00,8,-5.7,-19.3,1000,9.425,A,201
27490,19/08/2016 10:00,2016,10:00:00,8,-1.4,-14.3,1004,9.425,A,279
29404,07/11/2016 04:00,2016,04:00:00,11,7.9,0.7,995,9.425,A,252
29990,01/12/2016 14:00,2016,14:00:00,12,19.3,7.1,976,9.425,A,225
30176,09/12/2016 08:00,2016,08:00:00,12,12.1,9.3,989,9.425,A,246
31165,19/01/2017 13:00,2017,13:00:00,1,17.1,10,977,9.425,A,204
31713,11/02/2017 09:00,2017,09:00:00,2,11.4,7.1,986,9.425,A,210
33926,14/05/2017 14:00,2017,14:00:00,5,7.1,-11.4,991,9.425,A,210
34353,01/06/2017 09:00,2017,09:00:00,6,-9.3,-19.3,997,9.425,A,222
6923,15/04/2014 11:00,2014,11:00:00,4,12.1,-0.7,976,9.415,A,192
17977,20/07/2015 01:00,2015,01:00:00,7,-6.4,-11.4,991,9.415,A,534
18725,20/08/2015 05:00,2015,05:00:00,8,-8.6,-17.9,993,9.415,A,189
19741,01/10/2015 13:00,2015,13:00:00,10,7.9,-5.7,992,9.415,A,366
21428,10/12/2015 20:00,2015,20:00:00,12,10,3.6,983,9.415,A,234
26582,12/07/2016 14:00,2016,14:00:00,7,-2.9,-21.4,1006,9.415,A,186
29365,05/11/2016 13:00,2016,13:00:00,11,12.9,0,981,9.415,A,246
34450,05/06/2017 10:00,2017,10:00:00,6,-5,-15,1006,9.415,A,216
22328,17/01/2016 08:00,2016,08:00:00,1,15,10,983,9.395,A,393
15608,12/04/2015 08:00,2015,08:00:00,4,5,1.4,979,9.385,A,351
11018,03/10/2014 02:00,2014,02:00:00,10,5.7,-14.3,980,9.375,A,201
11114,07/10/2014 02:00,2014,02:00:00,10,2.1,-2.1,991,9.375,A,348
12251,23/11/2014 11:00,2014,11:00:00,11,15.7,-2.1,987,9.375,A,258
12542,05/12/2014 14:00,2014,14:00:00,12,17.9,11.4,972,9.375,A,444
22876,09/02/2016 04:00,2016,04:00:00,2,15.7,15.7,966,9.375,A,354
23696,14/03/2016 08:00,2016,08:00:00,3,12.1,11.4,974,9.375,A,297
30514,23/12/2016 10:00,2016,10:00:00,12,15.7,8.6,978,9.375,A,285
31504,02/02/2017 16:00,2017,16:00:00,2,17.9,7.1,971,9.375,A,234
31674,09/02/2017 18:00,2017,18:00:00,2,16.4,7.9,970,9.375,A,228
32293,07/03/2017 13:00,2017,13:00:00,3,17.1,9.3,969,9.375,A,327
33704,05/05/2017 08:00,2017,08:00:00,5,0,-0.7,990,9.375,A,345
33914,14/05/2017 02:00,2017,02:00:00,5,-5.7,-8.6,992,9.375,A,264
34103,21/05/2017 23:00,2017,23:00:00,5,0.7,-10,991,9.375,A,213
10714,20/09/2014 10:00,2014,10:00:00,9,2.1,-2.9,1003,9.365,A,339
33956,15/05/2017 20:00,2017,20:00:00,5,0.7,-7.9,986,9.365,A,486
6603,02/04/2014 03:00,2014,03:00:00,4,-2.1,-2.9,999,9.35,A,225
12247,23/11/2014 07:00,2014,07:00:00,11,10,-2.1,988,9.35,A,219
12441,01/12/2014 09:00,2014,09:00:00,12,10,10.7,978,9.35,A,420
24619,21/04/2016 19:00,2016,19:00:00,4,5.7,1.4,982,9.35,C,300
28789,12/10/2016 13:00,2016,13:00:00,10,12.9,1.4,992,9.35,A,498
33797,09/05/2017 05:00,2017,05:00:00,5,-3.6,-5,992,9.35,A,279
8118,04/06/2014 06:00,2014,06:00:00,6,-6.4,-5.7,1000,9.34,A,648
11289,14/10/2014 09:00,2014,09:00:00,10,9.3,0,988,9.34,A,327
468,20/07/2013 12:00,2013,12:00:00,7,-7.1,-17.1,1002,9.3,A,240
990,11/08/2013 06:00,2013,06:00:00,8,-8.6,-9.3,999,9.3,A,312
2705,21/10/2013 17:00,2013,17:00:00,10,10,-4.3,992,9.3,A,210
5366,09/02/2014 14:00,2014,14:00:00,2,19.3,14.3,965,9.3,A,360
8490,19/06/2014 18:00,2014,18:00:00,6,-2.1,-14.3,1004,9.3,A,297
9299,23/07/2014 11:00,2014,11:00:00,7,-7.1,-21.4,996,9.3,A,210
10655,17/09/2014 23:00,2014,23:00:00,9,-2.1,-5.7,1003,9.3,A,321
11186,10/10/2014 02:00,2014,02:00:00,10,5,-5.7,981,9.3,A,192
11484,22/10/2014 12:00,2014,12:00:00,10,10.7,5,974,9.3,A,510
13283,05/01/2015 11:00,2015,11:00:00,1,15.7,15,980,9.3,A,384
13700,22/01/2015 20:00,2015,20:00:00,1,15.7,10.7,979,9.3,A,294
14149,10/02/2015 13:00,2015,13:00:00,2,16.4,10.7,974,9.3,A,279
14173,11/02/2015 13:00,2015,13:00:00,2,17.9,3.6,987,9.3,A,210
16874,04/06/2015 02:00,2015,02:00:00,6,-8.6,-11.4,1000,9.3,A,252
17920,17/07/2015 16:00,2015,16:00:00,7,-5,-13.6,1010,9.3,A,252
18348,04/08/2015 12:00,2015,12:00:00,8,-4.3,-6.4,983,9.3,B,414
19049,02/09/2015 17:00,2015,17:00:00,9,7.1,-15,989,9.3,A,225
20249,22/10/2015 17:00,2015,17:00:00,10,5.7,1.4,975,9.3,A,528
